year,round,college_code,college_name,branch,category,closing_rank,source_file,round_sort_order
2023,2,E007,Siddaganga Institute of Technology,Computer Science,2A,6998,SAMPLE_DATA_NOT_REAL,1
2023,Final,E007,Siddaganga Institute of Technology,Computer Science,2A,7742,SAMPLE_DATA_NOT_REAL,99
2024,1,E007,Siddaganga Institute of Technology,Computer Science,2A,6224,SAMPLE_DATA_NOT_REAL,0
2024,2,E007,Siddaganga Institute of Technology,Computer Science,2A,6549,SAMPLE_DATA_NOT_REAL,1
2024,Final,E007,Siddaganga Institute of Technology,Computer Science,2A,7811,SAMPLE_DATA_NOT_REAL,99
2025,1,E007,Siddaganga Institute of Technology,Computer Science,2A,5884,SAMPLE_DATA_NOT_REAL,0
2025,2,E007,Siddaganga Institute of Technology,Computer Science,2A,6746,SAMPLE_DATA_NOT_REAL,1
2025,Final,E007,Siddaganga Institute of Technology,Computer Science,2A,7707,SAMPLE_DATA_NOT_REAL,99
2021,1,E007,Siddaganga Institute of Technology,Computer Science,2B,8204,SAMPLE_DATA_NOT_REAL,0
2021,2,E007,Siddaganga Institute of Technology,Computer Science,2B,8650,SAMPLE_DATA_NOT_REAL,1
2021,Final,E007,Siddaganga Institute of Technology,Computer Science,2B,10522,SAMPLE_DATA_NOT_REAL,99
2022,1,E007,Siddaganga Institute of Technology,Computer Science,2B,7230,SAMPLE_DATA_NOT_REAL,0
2022,2,E007,Siddaganga Institute of Technology,Computer Science,2B,9132,SAMPLE_DATA_NOT_REAL,1
2022,Final,E007,Siddaganga Institute of Technology,Computer Science,2B,10261,SAMPLE_DATA_NOT_REAL,99
2023,1,E007,Siddaganga Institute of Technology,Computer Science,2B,7072,SAMPLE_DATA_NOT_REAL,0
2023,2,E007,Siddaganga Institute of Technology,Computer Science,2B,8247,SAMPLE_DATA_NOT_REAL,1
2023,Final,E007,Siddaganga Institute of Technology,Computer Science,2B,9610,SAMPLE_DATA_NOT_REAL,99
2024,1,E007,Siddaganga Institute of Technology,Computer Science,2B,6601,SAMPLE_DATA_NOT_REAL,0
2024,2,E007,Siddaganga Institute of Technology,Computer Science,2B,7882,SAMPLE_DATA_NOT_REAL,1
2024,Final,E007,Siddaganga Institute of Technology,Computer Science,2B,9171,SAMPLE_DATA_NOT_REAL,99
2025,1,E007,Siddaganga Institute of Technology,Computer Science,2B,6019,SAMPLE_DATA_NOT_REAL,0
2025,2,E007,Siddaganga Institute of Technology,Computer Science,2B,7568,SAMPLE_DATA_NOT_REAL,1
2025,Final,E007,Siddaganga Institute of Technology,Computer Science,2B,9131,SAMPLE_DATA_NOT_REAL,99
2021,1,E007,Siddaganga Institute of Technology,Computer Science,3A,8549,SAMPLE_DATA_NOT_REAL,0
2021,2,E007,Siddaganga Institute of Technology,Computer Science,3A,8846,SAMPLE_DATA_NOT_REAL,1
2021,Final,E007,Siddaganga Institute of Technology,Computer Science,3A,10157,SAMPLE_DATA_NOT_REAL,99
2022,1,E007,Siddaganga Institute of Technology,Computer Science,3A,8292,SAMPLE_DATA_NOT_REAL,0
2022,2,E007,Siddaganga Institute of Technology,Computer Science,3A,9261,SAMPLE_DATA_NOT_REAL,1
2022,Final,E007,Siddaganga Institute of Technology,Computer Science,3A,10944,SAMPLE_DATA_NOT_REAL,99
2023,1,E007,Siddaganga Institute of Technology,Computer Science,3A,7552,SAMPLE_DATA_NOT_REAL,0
2023,2,E007,Siddaganga Institute of Technology,Computer Science,3A,8667,SAMPLE_DATA_NOT_REAL,1
2023,Final,E007,Siddaganga Institute of Technology,Computer Science,3A,9577,SAMPLE_DATA_NOT_REAL,99
2024,1,E007,Siddaganga Institute of Technology,Computer Science,3A,7387,SAMPLE_DATA_NOT_REAL,0
2024,2,E007,Siddaganga Institute of Technology,Computer Science,3A,7650,SAMPLE_DATA_NOT_REAL,1
2024,Final,E007,Siddaganga Institute of Technology,Computer Science,3A,10153,SAMPLE_DATA_NOT_REAL,99
2025,1,E007,Siddaganga Institute of Technology,Computer Science,3A,6691,SAMPLE_DATA_NOT_REAL,0
2025,2,E007,Siddaganga Institute of Technology,Computer Science,3A,7704,SAMPLE_DATA_NOT_REAL,1
2025,Final,E007,Siddaganga Institute of Technology,Computer Science,3A,9740,SAMPLE_DATA_NOT_REAL,99
2021,1,E007,Siddaganga Institute of Technology,Computer Science,3B,9138,SAMPLE_DATA_NOT_REAL,0
2021,2,E007,Siddaganga Institute of Technology,Computer Science,3B,9979,SAMPLE_DATA_NOT_REAL,1
2021,Final,E007,Siddaganga Institute of Technology,Computer Science,3B,11685,SAMPLE_DATA_NOT_REAL,99
2022,1,E007,Siddaganga Institute of Technology,Computer Science,3B,8829,SAMPLE_DATA_NOT_REAL,0
2022,2,E007,Siddaganga Institute of Technology,Computer Science,3B,8915,SAMPLE_DATA_NOT_REAL,1
2022,Final,E007,Siddaganga Institute of Technology,Computer Science,3B,11602,SAMPLE_DATA_NOT_REAL,99
2023,1,E007,Siddaganga Institute of Technology,Computer Science,3B,7383,SAMPLE_DATA_NOT_REAL,0
2023,2,E007,Siddaganga Institute of Technology,Computer Science,3B,9498,SAMPLE_DATA_NOT_REAL,1
2023,Final,E007,Siddaganga Institute of Technology,Computer Science,3B,10747,SAMPLE_DATA_NOT_REAL,99
2024,1,E007,Siddaganga Institute of Technology,Computer Science,3B,7997,SAMPLE_DATA_NOT_REAL,0
2024,2,E007,Siddaganga Institute of Technology,Computer Science,3B,9111,SAMPLE_DATA_NOT_REAL,1
2024,Final,E007,Siddaganga Institute of Technology,Computer Science,3B,10048,SAMPLE_DATA_NOT_REAL,99
2025,1,E007,Siddaganga Institute of Technology,Computer Science,3B,6973,SAMPLE_DATA_NOT_REAL,0
2025,2,E007,Siddaganga Institute of Technology,Computer Science,3B,8274,SAMPLE_DATA_NOT_REAL,1
2025,Final,E007,Siddaganga Institute of Technology,Computer Science,3B,10407,SAMPLE_DATA_NOT_REAL,99
2021,1,E007,Siddaganga Institute of Technology,Computer Science,CAT1,6523,SAMPLE_DATA_NOT_REAL,0
2021,2,E007,Siddaganga Institute of Technology,Computer Science,CAT1,6793,SAMPLE_DATA_NOT_REAL,1
2021,Final,E007,Siddaganga Institute of Technology,Computer Science,CAT1,8323,SAMPLE_DATA_NOT_REAL,99
2022,1,E007,Siddaganga Institute of Technology,Computer Science,CAT1,6142,SAMPLE_DATA_NOT_REAL,0
2022,2,E007,Siddaganga Institute of Technology,Computer Science,CAT1,7346,SAMPLE_DATA_NOT_REAL,1
2022,Final,E007,Siddaganga Institute of Technology,Computer Science,CAT1,7743,SAMPLE_DATA_NOT_REAL,99
2023,1,E007,Siddaganga Institute of Technology,Computer Science,CAT1,5731,SAMPLE_DATA_NOT_REAL,0
2023,2,E007,Siddaganga Institute of Technology,Computer Science,CAT1,6381,SAMPLE_DATA_NOT_REAL,1
2023,Final,E007,Siddaganga Institute of Technology,Computer Science,CAT1,8046,SAMPLE_DATA_NOT_REAL,99
2024,1,E007,Siddaganga Institute of Technology,Computer Science,CAT1,5441,SAMPLE_DATA_NOT_REAL,0
2024,2,E007,Siddaganga Institute of Technology,Computer Science,CAT1,6138,SAMPLE_DATA_NOT_REAL,1
2024,Final,E007,Siddaganga Institute of Technology,Computer Science,CAT1,7372,SAMPLE_DATA_NOT_REAL,99
2025,1,E007,Siddaganga Institute of Technology,Computer Science,CAT1,5059,SAMPLE_DATA_NOT_REAL,0
2025,2,E007,Siddaganga Institute of Technology,Computer Science,CAT1,5831,SAMPLE_DATA_NOT_REAL,1
2025,Final,E007,Siddaganga Institute of Technology,Computer Science,CAT1,7015,SAMPLE_DATA_NOT_REAL,99
2021,1,E007,Siddaganga Institute of Technology,Computer Science,GM,4432,SAMPLE_DATA_NOT_REAL,0
2021,2,E007,Siddaganga Institute of Technology,Computer Science,GM,5116,SAMPLE_DATA_NOT_REAL,1
2021,Final,E007,Siddaganga Institute of Technology,Computer Science,GM,6432,SAMPLE_DATA_NOT_REAL,99
2022,1,E007,Siddaganga Institute of Technology,Computer Science,GM,4713,SAMPLE_DATA_NOT_REAL,0
2022,2,E007,Siddaganga Institute of Technology,Computer Science,GM,5117,SAMPLE_DATA_NOT_REAL,1
2022,Final,E007,Siddaganga Institute of Technology,Computer Science,GM,5820,SAMPLE_DATA_NOT_REAL,99
2023,1,E007,Siddaganga Institute of Technology,Computer Science,GM,4533,SAMPLE_DATA_NOT_REAL,0
2023,2,E007,Siddaganga Institute of Technology,Computer Science,GM,5312,SAMPLE_DATA_NOT_REAL,1
2023,Final,E007,Siddaganga Institute of Technology,Computer Science,GM,5856,SAMPLE_DATA_NOT_REAL,99
2024,1,E007,Siddaganga Institute of Technology,Computer Science,GM,3974,SAMPLE_DATA_NOT_REAL,0
2024,2,E007,Siddaganga Institute of Technology,Computer Science,GM,5132,SAMPLE_DATA_NOT_REAL,1
2024,Final,E007,Siddaganga Institute of Technology,Computer Science,GM,5363,SAMPLE_DATA_NOT_REAL,99
2025,1,E007,Siddaganga Institute of Technology,Computer Science,GM,4360,SAMPLE_DATA_NOT_REAL,0
2025,2,E007,Siddaganga Institute of Technology,Computer Science,GM,4780,SAMPLE_DATA_NOT_REAL,1
2025,Final,E007,Siddaganga Institute of Technology,Computer Science,GM,5208,SAMPLE_DATA_NOT_REAL,99
2021,1,E007,Siddaganga Institute of Technology,Computer Science,SC,15107,SAMPLE_DATA_NOT_REAL,0
2021,2,E007,Siddaganga Institute of Technology,Computer Science,SC,16724,SAMPLE_DATA_NOT_REAL,1
2021,Final,E007,Siddaganga Institute of Technology,Computer Science,SC,18626,SAMPLE_DATA_NOT_REAL,99
2022,1,E007,Siddaganga Institute of Technology,Computer Science,SC,13540,SAMPLE_DATA_NOT_REAL,0
2022,2,E007,Siddaganga Institute of Technology,Computer Science,SC,17064,SAMPLE_DATA_NOT_REAL,1
2022,Final,E007,Siddaganga Institute of Technology,Computer Science,SC,17950,SAMPLE_DATA_NOT_REAL,99
2023,1,E007,Siddaganga Institute of Technology,Computer Science,SC,14186,SAMPLE_DATA_NOT_REAL,0
2023,2,E007,Siddaganga Institute of Technology,Computer Science,SC,14199,SAMPLE_DATA_NOT_REAL,1
2023,Final,E007,Siddaganga Institute of Technology,Computer Science,SC,17105,SAMPLE_DATA_NOT_REAL,99
2024,1,E007,Siddaganga Institute of Technology,Computer Science,SC,12799,SAMPLE_DATA_NOT_REAL,0
2024,2,E007,Siddaganga Institute of Technology,Computer Science,SC,15696,SAMPLE_DATA_NOT_REAL,1
2024,Final,E007,Siddaganga Institute of Technology,Computer Science,SC,17504,SAMPLE_DATA_NOT_REAL,99
2025,1,E007,Siddaganga Institute of Technology,Computer Science,SC,11918,SAMPLE_DATA_NOT_REAL,0
2025,2,E007,Siddaganga Institute of Technology,Computer Science,SC,13147,SAMPLE_DATA_NOT_REAL,1
2025,Final,E007,Siddaganga Institute of Technology,Computer Science,SC,17276,SAMPLE_DATA_NOT_REAL,99
2021,1,E007,Siddaganga Institute of Technology,Computer Science,ST,18472,SAMPLE_DATA_NOT_REAL,0
2021,2,E007,Siddaganga Institute of Technology,Computer Science,ST,23099,SAMPLE_DATA_NOT_REAL,1
2021,Final,E007,Siddaganga Institute of Technology,Computer Science,ST,24427,SAMPLE_DATA_NOT_REAL,99
2022,1,E007,Siddaganga Institute of Technology,Computer Science,ST,18959,SAMPLE_DATA_NOT_REAL,0
2022,2,E007,Siddaganga Institute of Technology,Computer Science,ST,22152,SAMPLE_DATA_NOT_REAL,1
2022,Final,E007,Siddaganga Institute of Technology,Computer Science,ST,23998,SAMPLE_DATA_NOT_REAL,99
2023,1,E007,Siddaganga Institute of Technology,Computer Science,ST,18642,SAMPLE_DATA_NOT_REAL,0
2023,2,E007,Siddaganga Institute of Technology,Computer Science,ST,19003,SAMPLE_DATA_NOT_REAL,1
2023,Final,E007,Siddaganga Institute of Technology,Computer Science,ST,22156,SAMPLE_DATA_NOT_REAL,99
2024,1,E007,Siddaganga Institute of Technology,Computer Science,ST,16707,SAMPLE_DATA_NOT_REAL,0
2024,2,E007,Siddaganga Institute of Technology,Computer Science,ST,18375,SAMPLE_DATA_NOT_REAL,1
2024,Final,E007,Siddaganga Institute of Technology,Computer Science,ST,22417,SAMPLE_DATA_NOT_REAL,99
2025,1,E007,Siddaganga Institute of Technology,Computer Science,ST,15599,SAMPLE_DATA_NOT_REAL,0
2025,2,E007,Siddaganga Institute of Technology,Computer Science,ST,19497,SAMPLE_DATA_NOT_REAL,1
2025,Final,E007,Siddaganga Institute of Technology,Computer Science,ST,20311,SAMPLE_DATA_NOT_REAL,99
2021,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,1G,6071,SAMPLE_DATA_NOT_REAL,0
2021,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,1G,6935,SAMPLE_DATA_NOT_REAL,1
2021,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,1G,7551,SAMPLE_DATA_NOT_REAL,99
2022,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,1G,5381,SAMPLE_DATA_NOT_REAL,0
2022,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,1G,6488,SAMPLE_DATA_NOT_REAL,1
2022,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,1G,7886,SAMPLE_DATA_NOT_REAL,99
2023,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,1G,5733,SAMPLE_DATA_NOT_REAL,0
2023,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,1G,6861,SAMPLE_DATA_NOT_REAL,1
2023,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,1G,7646,SAMPLE_DATA_NOT_REAL,99
2024,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,1G,5038,SAMPLE_DATA_NOT_REAL,0
2024,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,1G,6007,SAMPLE_DATA_NOT_REAL,1
2024,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,1G,7486,SAMPLE_DATA_NOT_REAL,99
2025,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,1G,5221,SAMPLE_DATA_NOT_REAL,0
2025,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,1G,5770,SAMPLE_DATA_NOT_REAL,1
2025,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,1G,6929,SAMPLE_DATA_NOT_REAL,99
2021,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,2A,7949,SAMPLE_DATA_NOT_REAL,0
2021,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,2A,9402,SAMPLE_DATA_NOT_REAL,1
2021,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,2A,9868,SAMPLE_DATA_NOT_REAL,99
2022,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,2A,7376,SAMPLE_DATA_NOT_REAL,0
2022,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,2A,8583,SAMPLE_DATA_NOT_REAL,1
2022,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,2A,10495,SAMPLE_DATA_NOT_REAL,99
2023,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,2A,6876,SAMPLE_DATA_NOT_REAL,0
2023,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,2A,8160,SAMPLE_DATA_NOT_REAL,1
2023,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,2A,10303,SAMPLE_DATA_NOT_REAL,99
2024,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,2A,6828,SAMPLE_DATA_NOT_REAL,0
2024,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,2A,7407,SAMPLE_DATA_NOT_REAL,1
2024,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,2A,9124,SAMPLE_DATA_NOT_REAL,99
2025,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,2A,6126,SAMPLE_DATA_NOT_REAL,0
2025,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,2A,6910,SAMPLE_DATA_NOT_REAL,1
2025,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,2A,8789,SAMPLE_DATA_NOT_REAL,99
2021,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,2B,9116,SAMPLE_DATA_NOT_REAL,0
2021,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,2B,9747,SAMPLE_DATA_NOT_REAL,1
2021,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,2B,10979,SAMPLE_DATA_NOT_REAL,99
2022,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,2B,8141,SAMPLE_DATA_NOT_REAL,0
2022,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,2B,9791,SAMPLE_DATA_NOT_REAL,1
2022,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,2B,11953,SAMPLE_DATA_NOT_REAL,99
2023,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,2B,7590,SAMPLE_DATA_NOT_REAL,0
2023,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,2B,8572,SAMPLE_DATA_NOT_REAL,1
2023,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,2B,10818,SAMPLE_DATA_NOT_REAL,99
2024,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,2B,7628,SAMPLE_DATA_NOT_REAL,0
2024,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,2B,9013,SAMPLE_DATA_NOT_REAL,1
2024,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,2B,11215,SAMPLE_DATA_NOT_REAL,99
2025,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,2B,7125,SAMPLE_DATA_NOT_REAL,0
2025,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,2B,8690,SAMPLE_DATA_NOT_REAL,1
2025,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,2B,10366,SAMPLE_DATA_NOT_REAL,99
2021,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,3A,9579,SAMPLE_DATA_NOT_REAL,0
2021,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,3A,11236,SAMPLE_DATA_NOT_REAL,1
2021,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,3A,13461,SAMPLE_DATA_NOT_REAL,99
2022,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,3A,9404,SAMPLE_DATA_NOT_REAL,0
2022,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,3A,10270,SAMPLE_DATA_NOT_REAL,1
2022,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,3A,11927,SAMPLE_DATA_NOT_REAL,99
2023,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,3A,8390,SAMPLE_DATA_NOT_REAL,0
2023,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,3A,10408,SAMPLE_DATA_NOT_REAL,1
2023,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,3A,10944,SAMPLE_DATA_NOT_REAL,99
2024,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,3A,8353,SAMPLE_DATA_NOT_REAL,0
2024,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,3A,8830,SAMPLE_DATA_NOT_REAL,1
2024,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,3A,11195,SAMPLE_DATA_NOT_REAL,99
2025,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,3A,7613,SAMPLE_DATA_NOT_REAL,0
2025,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,3A,9368,SAMPLE_DATA_NOT_REAL,1
2025,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,3A,11028,SAMPLE_DATA_NOT_REAL,99
2021,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,3B,9659,SAMPLE_DATA_NOT_REAL,0
2021,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,3B,11548,SAMPLE_DATA_NOT_REAL,1
2021,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,3B,13361,SAMPLE_DATA_NOT_REAL,99
2022,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,3B,9829,SAMPLE_DATA_NOT_REAL,0
2022,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,3B,10627,SAMPLE_DATA_NOT_REAL,1
2022,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,3B,12868,SAMPLE_DATA_NOT_REAL,99
2023,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,3B,9070,SAMPLE_DATA_NOT_REAL,0
2023,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,3B,10042,SAMPLE_DATA_NOT_REAL,1
2023,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,3B,11389,SAMPLE_DATA_NOT_REAL,99
2024,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,3B,8310,SAMPLE_DATA_NOT_REAL,0
2024,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,3B,10382,SAMPLE_DATA_NOT_REAL,1
2024,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,3B,12008,SAMPLE_DATA_NOT_REAL,99
2025,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,3B,8171,SAMPLE_DATA_NOT_REAL,0
2025,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,3B,8960,SAMPLE_DATA_NOT_REAL,1
2025,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,3B,11594,SAMPLE_DATA_NOT_REAL,99
2021,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,CAT1,6937,SAMPLE_DATA_NOT_REAL,0
2021,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,CAT1,8359,SAMPLE_DATA_NOT_REAL,1
2021,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,CAT1,9246,SAMPLE_DATA_NOT_REAL,99
2022,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,CAT1,7034,SAMPLE_DATA_NOT_REAL,0
2022,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,CAT1,7368,SAMPLE_DATA_NOT_REAL,1
2022,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,CAT1,9805,SAMPLE_DATA_NOT_REAL,99
2023,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,CAT1,6485,SAMPLE_DATA_NOT_REAL,0
2023,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,CAT1,7945,SAMPLE_DATA_NOT_REAL,1
2023,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,CAT1,8692,SAMPLE_DATA_NOT_REAL,99
2024,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,CAT1,6380,SAMPLE_DATA_NOT_REAL,0
2024,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,CAT1,6952,SAMPLE_DATA_NOT_REAL,1
2024,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,CAT1,8607,SAMPLE_DATA_NOT_REAL,99
2025,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,CAT1,6422,SAMPLE_DATA_NOT_REAL,0
2025,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,CAT1,7364,SAMPLE_DATA_NOT_REAL,1
2025,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,CAT1,7839,SAMPLE_DATA_NOT_REAL,99
2021,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,GM,5858,SAMPLE_DATA_NOT_REAL,0
2021,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,GM,6415,SAMPLE_DATA_NOT_REAL,1
2021,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,GM,7160,SAMPLE_DATA_NOT_REAL,99
2022,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,GM,5572,SAMPLE_DATA_NOT_REAL,0
2022,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,GM,6374,SAMPLE_DATA_NOT_REAL,1
2022,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,GM,7211,SAMPLE_DATA_NOT_REAL,99
2023,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,GM,5058,SAMPLE_DATA_NOT_REAL,0
2023,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,GM,5642,SAMPLE_DATA_NOT_REAL,1
2023,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,GM,7357,SAMPLE_DATA_NOT_REAL,99
2024,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,GM,4578,SAMPLE_DATA_NOT_REAL,0
2024,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,GM,5687,SAMPLE_DATA_NOT_REAL,1
2024,Final,E007,Siddaganga Institute of Technology,Electrical & Electronics,GM,7036,SAMPLE_DATA_NOT_REAL,99
2025,1,E007,Siddaganga Institute of Technology,Electrical & Electronics,GM,4607,SAMPLE_DATA_NOT_REAL,0
2025,2,E007,Siddaganga Institute of Technology,Electrical & Electronics,GM,5223,SAMPLE_DATA_NOT_REAL,1
